Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-5658442~Regulation of RAS by GAPs	7	1.9230769230769231	0.001857745246565246	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, HRAS	266	55	11153	5.336363636363636	0.8803899200808967	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-69615~G1/S DNA Damage Checkpoints	7	1.9230769230769231	0.001857745246565246	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	55	11153	5.336363636363636	0.8803899200808967	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-162909~Host Interactions of HIV factors	10	2.7472527472527473	0.0018621944524829152	PSMB6, PSMC5, SEC13, PSMD13, PSMD2, ADRM1, PSMD3, AP2S1, AP1S1, AP1M2	266	117	11153	3.583638583638584	0.880997243469781	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-350562~Regulation of ornithine decarboxylase (ODC)	6	1.6483516483516485	0.0019270345063691454	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	38	11153	6.620300751879698	0.8895062721364516	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-8948751~Regulation of PTEN stability and activity	7	1.9230769230769231	0.002040028217672056	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STUB1	266	56	11153	5.241071428571428	0.9029075635093811	0.07737811251989687	0.07141552591591183
WIKIPATHWAYS	WP2059:Alzheimer 39 s disease and miRNA effects	16	4.395604395604396	0.002062693096881232	MAP2K2, PSMD13, ADRM1, WIPI2, TUBA4A, PSMB6, FRAT1, PSMC5, PSMD2, PSMD3, DVL1, PPIF, CALM3, FADD, CAPN1, HRAS	212	268	8749	2.4638130104196003	0.6147829744275413	0.47648210537956465	0.47648210537956465
REACTOME_PATHWAY	R-HSA-75815~Ubiquitin-dependent degradation of Cyclin D	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-180534~Vpu mediated degradation of CD4	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-69601~Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-349425~Autodegradation of the E3 ubiquitin ligase COP1	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-69613~p53-Independent G1/S DNA damage checkpoint	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
REACTOME_PATHWAY	R-HSA-69610~p53-Independent DNA Damage Response	6	1.6483516483516485	0.0021682133105400173	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	39	11153	6.450549450549451	0.9161552029383282	0.07737811251989687	0.07141552591591183
KEGG_PATHWAY	hsa05208:Chemical carcinogenesis - reactive oxygen species	14	3.8461538461538463	0.0022161163949313	GSTM4, MAP2K2, NDUFB11, AKR1A1, ATP5F1D, ATP5MC1, NDUFS7, NDUFS6, UQCRC1, PPIF, HMOX1, CYC1, HRAS, NDUFV1	205	227	8865	2.6670248200279363	0.466265577028691	0.07839511747069475	0.07562497197703061
REACTOME_PATHWAY	R-HSA-169911~Regulation of Apoptosis	6	1.6483516483516485	0.0024306684761837612	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	40	11153	6.289285714285714	0.9379119928122607	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-68949~Orc1 removal from chromatin	7	1.9230769230769231	0.0024447876199349496	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	58	11153	5.060344827586206	0.9389074831401737	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A	7	1.9230769230769231	0.0026684615978659243	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	59	11153	4.97457627118644	0.9527099944455814	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-8939902~Regulation of RUNX2 expression and activity	7	1.9230769230769231	0.0026684615978659243	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STUB1	266	59	11153	4.97457627118644	0.9527099944455814	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6	7	1.9230769230769231	0.0026684615978659243	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	59	11153	4.97457627118644	0.9527099944455814	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-180585~Vif-mediated degradation of APOBEC3G	6	1.6483516483516485	0.0027154626523954	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	41	11153	6.135888501742159	0.9551878688127567	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-9711123~Cellular response to chemical stress	13	3.571428571428571	0.00272526560759276	VCP, PSMD13, ADRM1, ATOX1, TXN2, PSMB6, PRDX2, PSMC5, PSMD2, PSMD3, HMOX1, STAP2, ABCF2	266	198	11153	2.752886002886003	0.9556880950426072	0.07980136727874185	0.07365205001032742
REACTOME_PATHWAY	R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	7	1.9230769230769231	0.0029071407395139938	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	60	11153	4.891666666666667	0.9640199221086628	0.08030281985233835	0.0741148617551354
KEGG_PATHWAY	hsa04146:Peroxisome	8	2.197802197802198	0.00291873341189082	PEX16, HMGCL, MVK, ECH1, PMVK, ACAA1, DHRS4, PEX26	205	83	8865	4.16808698207464	0.5627321512515835	0.09177795061834466	0.08853491349402152
REACTOME_PATHWAY	R-HSA-174113~SCF-beta-TrCP mediated degradation of Emi1	6	1.6483516483516485	0.003023661342951444	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	42	11153	5.989795918367347	0.9685152565099457	0.08030281985233835	0.0741148617551354
REACTOME_PATHWAY	R-HSA-4641257~Degradation of AXIN	6	1.6483516483516485	0.003023661342951444	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	42	11153	5.989795918367347	0.9685152565099457	0.08030281985233835	0.0741148617551354
REACTOME_PATHWAY	R-HSA-9762114~GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	6	1.6483516483516485	0.003023661342951444	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	42	11153	5.989795918367347	0.9685152565099457	0.08030281985233835	0.0741148617551354
REACTOME_PATHWAY	R-HSA-8953854~Metabolism of RNA	30	8.241758241758241	0.0031637556120912803	POP7, DDX49, PSMD13, POLDIP3, URM1, DDX23, TSR3, DDX41, SMG5, MRM3, PSMB6, EXOSC4, PUF60, PSMD2, BMS1, PSMD3, CSTF1, TXNL4A, SNRNP35, APOBEC3C, UPF1, SEC13, ADRM1, DUS2, XAB2, PSMC5, NHP2, PRPF31, SNRPB, FAM50A	266	713	11153	1.7641755159286714	0.973183457673927	0.08211383884109641	0.07578632761691384
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	9	2.4725274725274726	0.0031759313108837397	EXOSC4, POP7, DDX49, DDX27, PIH1D1, DDX56, WDR74, RBFA, MRM3	349	136	19416	3.6816113264790156	0.9944178819662165	0.8633239946752298	0.8633239946752298
REACTOME_PATHWAY	R-HSA-450408~AUF1 (hnRNP D0) binds and destabilizes mRNA	6	1.6483516483516485	0.0033563309297612635	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	43	11153	5.850498338870432	0.9784929962554751	0.08338965957781423	0.0769638364229564
REACTOME_PATHWAY	R-HSA-1234174~Cellular response to hypoxia	7	1.9230769230769231	0.003431973730435437	PSMB6, PSMC5, EGLN2, PSMD13, PSMD2, ADRM1, PSMD3	266	62	11153	4.733870967741935	0.9802786785031017	0.08338965957781423	0.0769638364229564
REACTOME_PATHWAY	R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins	7	1.9230769230769231	0.003431973730435437	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	62	11153	4.733870967741935	0.9802786785031017	0.08338965957781423	0.0769638364229564
WIKIPATHWAYS	WP183:Proteasome degradation	7	1.9230769230769231	0.003659670135090151	H2AX, PSMB6, PSMC5, PSMD13, PSMD2, PSMD3, UBA1	212	62	8749	4.659388314059647	0.8161930022763333	0.5635892008038833	0.5635892008038833
REACTOME_PATHWAY	R-HSA-69541~Stabilization of p53	6	1.6483516483516485	0.003714536740627822	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	44	11153	5.717532467532467	0.9857343261378813	0.08495036833079135	0.07840428040337484
REACTOME_PATHWAY	R-HSA-9604323~Negative regulation of NOTCH4 signaling	6	1.6483516483516485	0.003714536740627822	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	44	11153	5.717532467532467	0.9857343261378813	0.08495036833079135	0.07840428040337484
REACTOME_PATHWAY	R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	7	1.9230769230769231	0.0037193681405775546	PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	63	11153	4.658730158730159	0.9858131116983796	0.08495036833079135	0.07840428040337484
KEGG_PATHWAY	hsa03050:Proteasome	6	1.6483516483516485	0.003913656569211233	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	205	46	8865	5.64050901378579	0.6703546154660519	0.11075648090867789	0.10684282433946665
REACTOME_PATHWAY	R-HSA-8852276~The role of GTSE1 in G2/M progression after G2 checkpoint	7	1.9230769230769231	0.004024247400953966	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, TUBA4A	266	64	11153	4.5859375	0.9899979230569969	0.08832920014756819	0.08152274689626697
REACTOME_PATHWAY	R-HSA-8941858~Regulation of RUNX3 expression and activity	6	1.6483516483516485	0.0040993411627155115	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	45	11153	5.590476190476189	0.9908231322605986	0.08832920014756819	0.08152274689626697
REACTOME_PATHWAY	R-HSA-9824272~Somitogenesis	6	1.6483516483516485	0.0040993411627155115	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	45	11153	5.590476190476189	0.9908231322605986	0.08832920014756819	0.08152274689626697
REACTOME_PATHWAY	R-HSA-5619084~ABC transporter disorders	7	1.9230769230769231	0.004347239514051343	PSMB6, VCP, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	65	11153	4.515384615384615	0.9930940363261097	0.08837955361045685	0.08156922023241814
REACTOME_PATHWAY	R-HSA-3858494~Beta-catenin independent WNT signaling	10	2.7472527472527473	0.004423623285350883	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, DVL1, AP2S1, CLTB, CALM3	266	133	11153	3.152524167561761	0.9936733501613593	0.08837955361045685	0.08156922023241814
REACTOME_PATHWAY	R-HSA-611105~Respiratory electron transport	11	3.021978021978022	0.004443995280297951	TMEM177, TRAP1, NDUFS7, NDUFS6, NDUFB11, UQCRC1, CYC1, ETFB, SLC25A11, NDUFV1, TMEM186	266	158	11153	2.9190777576853524	0.9938194799694722	0.08837955361045685	0.08156922023241814
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	10	2.7472527472527473	0.004503136653103067	ATP6V0B, NDUFS7, NDUFS6, NDUFB11, UQCRC1, CYC1, ATP5F1D, NDUFV1, ATP5MC1, LHPP	205	138	8865	3.1336161187698837	0.7212014182417605	0.11585342480256072	0.11175966420883066
REACTOME_PATHWAY	R-HSA-351202~Metabolism of polyamines	6	1.6483516483516485	0.004511801807855324	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	46	11153	5.468944099378882	0.9942820002237646	0.08837955361045685	0.08156922023241814
REACTOME_PATHWAY	R-HSA-5676590~NIK-->noncanonical NF-kB signaling	6	1.6483516483516485	0.004511801807855324	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3	266	46	11153	5.468944099378882	0.9942820002237646	0.08837955361045685	0.08156922023241814
REACTOME_PATHWAY	R-HSA-9759194~Nuclear events mediated by NFE2L2	8	2.197802197802198	0.004580604892353573	PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, HMOX1, ABCF2	266	87	11153	3.855500821018062	0.9947159804236814	0.08837955361045685	0.08156922023241814
