Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LAMB2	-0.463271094430032	6.1671777162114205	-3.2625891157592104	0.0037667073373306046	0.567913029257384	-3.115209523174351
FAM53B	-0.39198675487958085	8.481382890899607	-3.2453070673099327	0.003920660937014338	0.567913029257384	-3.128696297755723
HRAS	-0.37050358413111756	7.616357039362174	-3.2430040770256046	0.003941633790613084	0.567913029257384	-3.1304941665568315
ITGB5	-0.26045538094872817	6.745272217561522	-3.240621644431301	0.003963445039352817	0.567913029257384	-3.13235420570068
UBE2Z	0.246437469830573	9.266875918786615	3.2389889000378367	0.003978460672522637	0.567913029257384	-3.1336290286991
CCNL1	0.5173848565864729	7.7363633793975906	3.2225313033155034	0.00413293891531957	0.567913029257384	-3.1464827992272006
PMM1	-0.43072918456255405	7.89630953687077	-3.2019074025543452	0.004334777464600937	0.567913029257384	-3.1626000789811286
FNBP4	0.44192224149249804	7.659080872037317	3.1962129235619416	0.004392174796120597	0.567913029257384	-3.1670519811537385
COLGALT2	-0.2753372517044103	5.6301258281177935	-3.189550533969558	0.004460265928498769	0.567913029257384	-3.1722614993440743
PARP4	0.33333074427420534	8.779788195150521	3.188612667219009	0.004469933106404249	0.567913029257384	-3.1729949219846256
JAG2	-0.41727538842478235	7.901489328619146	-3.161644157892408	0.004756784820314346	0.567913029257384	-3.194092255858011
EHMT2	-0.44026845940435466	6.19172183002824	-3.14979146138622	0.004888435470622734	0.567913029257384	-3.203368891518484
CARS2	-0.2994651608143611	7.629858762618415	-3.147387555555041	0.004915563997733149	0.567913029257384	-3.2052506287021183
DDRGK1	-0.3520219204188743	8.877378997559724	-3.138311064616169	0.0050193161944441156	0.567913029257384	-3.212356404843206
SLC66A2	-0.5068861944512505	9.051905405984815	-3.1357545732846517	0.005048920265840776	0.567913029257384	-3.214358057988039
BAZ1A	0.5372921109505816	6.740927934392868	3.134542504476214	0.005063015049612431	0.567913029257384	-3.215307105069221
MTHFD2	0.5956571193870822	7.574549358664307	3.127127061442407	0.005150080957585386	0.567913029257384	-3.2211138551062417
MAGOH	0.542016954592921	6.06566023707247	3.1241786267103424	0.005185100585681531	0.567913029257384	-3.2234228817310733
TBC1D16	-0.35423388813022105	7.386906862968258	-3.1226022626505774	0.005203918161834221	0.567913029257384	-3.2246574395379826
TCF7L2	0.3414530101950616	6.860436760320679	3.096110497563551	0.005530231645421484	0.567913029257384	-3.2454096662330807
XAB2	-0.4589160784220958	6.644488285665961	-3.0925826170925053	0.005575153260634723	0.567913029257384	-3.248173824932227
AP2B1	0.2975994226275721	8.128931731540659	3.0728407729725524	0.005833120197566295	0.567913029257384	-3.2636440922156638
SMC6	0.3361434621844653	6.580899522674858	3.0720269266899227	0.005843998708723591	0.567913029257384	-3.264281916128364
CNNM3	-0.3106281381679658	7.6777771338616745	-3.072009457983385	0.005844232424063505	0.567913029257384	-3.264295606679241
PARN	-0.2229854182799135	7.764538875130874	-3.068734258534973	0.005888211596100041	0.567913029257384	-3.2668624818513026
EML3	-0.3814077557297278	7.448791919034005	-3.065227489436663	0.005935654790834041	0.567913029257384	-3.26961093094996
BCL10	0.43870939246965956	7.453482965311493	3.0549847107181196	0.006076354083987675	0.567913029257384	-3.277639221626009
ENTPD6	-0.3736520778663168	8.6776695224979	-3.0436139982610713	0.006236319733883809	0.567913029257384	-3.2865522587008416
GAA	-0.46058556688369046	8.04421850195461	-3.0400137644695553	0.006287810573023528	0.567913029257384	-3.289374454134449
TCERG1	0.6415496292477442	5.988528613058693	3.0369666281584817	0.006331711353112	0.567913029257384	-3.2917631179361235
EPHB6	-0.3271220123952076	6.0582411062994455	-3.0198327005653174	0.006584123994193428	0.567913029257384	-3.3051949435484915
DEXI	-0.30351460218564696	7.291399984132074	-3.0193323631773255	0.006591638756583885	0.567913029257384	-3.3055871817687295
CTSF	-0.2584439116767688	6.6623221401116535	-3.0038646466020276	0.006828076286036506	0.567913029257384	-3.317713109232237
MCF2L	-0.3853361611374443	8.705346684642757	-2.9956462638310923	0.006957004636227665	0.567913029257384	-3.324155855790912
ADRA2A	-0.6426591641514517	7.080138047652036	-2.9801706859251094	0.00720617424010987	0.567913029257384	-3.336287410452469
GPR137B	0.41451038914147303	6.032329266276448	2.9755653694752415	0.007281967265375047	0.567913029257384	-3.3398974292594823
PRPF6	-0.31023586010952453	8.95055010575457	-2.9677823902186025	0.007411803952139188	0.567913029257384	-3.3459981284927474
DSTYK	-0.30597896266290425	6.17230924140125	-2.9661752908979797	0.007438889782323827	0.567913029257384	-3.347257815226565
ZNHIT1	-0.4246151182744555	8.137986083637765	-2.959372350001855	0.007554603570357506	0.567913029257384	-3.352589966111533
SUPT20H	0.2937662591477705	7.425417426991541	2.9591884414284513	0.007557755640886805	0.567913029257384	-3.3527341096762435
ERH	0.4635171112175666	9.938222448346366	2.958021837695746	0.007577779920337867	0.567913029257384	-3.3536484631169152
IMPDH2	-0.38513365466740584	10.072722223859737	-2.9549669469044555	0.007630457813193848	0.567913029257384	-3.3560427614429686
DGKZ	-0.424848319601509	7.984746644402348	-2.9527147368978253	0.0076695196709230876	0.567913029257384	-3.3578079079838186
BCKDHB	0.3449950160029369	5.132417155107658	2.949895705120035	0.007718683237237844	0.567913029257384	-3.3600172407505946
CUL9	-0.36878135598983713	7.769845794952633	-2.9470660376712883	0.007768336772756761	0.567913029257384	-3.3622348451394375
NUMA1	-0.3159460327021629	8.660974799274038	-2.9411683594828317	0.007872814387619968	0.567913029257384	-3.366856624512085
DDX21	0.4612978456443131	7.743477647802666	2.9356557009124344	0.007971690773799858	0.567913029257384	-3.371176392095866
LARP4	0.25272679831042244	6.2193275515974005	2.9352107129060454	0.007979723995657469	0.567913029257384	-3.3715250758019275
PLSCR1	0.4974359582573345	6.810970242511689	2.934805345797884	0.007987048719987826	0.567913029257384	-3.371842711651282
SLC38A10	-0.40131324690279196	9.114346005316337	-2.933711269253559	0.00800685022368311	0.567913029257384	-3.3726999953132633
FAM174B	-0.325858027928925	8.137194944192709	-2.9259819259938005	0.008148090995525496	0.567913029257384	-3.37875610745249
CASP7	0.48181361444308896	7.33583868147638	2.9244846370686934	0.008175726557362586	0.567913029257384	-3.379929191278169
CCDC22	-0.45564072423203483	6.1792672583930015	-2.9123627185798866	0.008402797177388968	0.567913029257384	-3.3894253946818247
WBP1L	-0.25838987194837976	8.926388214260543	-2.911329598818623	0.008422427140677634	0.567913029257384	-3.3902346464153323
HNRNPK	0.5171249241160103	9.950840474742437	2.9080311100469043	0.008485395416270412	0.567913029257384	-3.3928182866660466
LPXN	0.3021478497969235	7.788565594436555	2.9024470659022152	0.008593025277106415	0.567913029257384	-3.3971918163559582
PRKCSH	-0.32183285030977604	8.889717312058	-2.9007723362298985	0.008625559216187184	0.567913029257384	-3.398503410180261
FAM111A	0.23462534922429004	8.52564168994513	2.896372821884241	0.00871158929731864	0.567913029257384	-3.401948769841704
PMVK	-0.2939008892629154	7.5922894240218595	-2.8921065058328956	0.008795799682498126	0.567913029257384	-3.4052895377050287
FRYL	0.36931601063616015	5.82535682674752	2.890921276187022	0.008819332344589663	0.567913029257384	-3.4062175892553013
FBLN1	-0.2383641894252458	5.250339209627731	-2.8829428611148518	0.008979319936081	0.567913029257384	-3.4124642057583445
RBM25	0.31682495080145423	6.451721156762215	2.88167665377844	0.00900496482836454	0.567913029257384	-3.4134554714226955
SOBP	-0.444645212662761	7.489742244326794	-2.88004773869278	0.009038058913677873	0.567913029257384	-3.4147306465081817
CACFD1	-0.2756069730816126	8.729285677884546	-2.871819290367863	0.009207020910945921	0.567913029257384	-3.4211714596695595
YWHAZ	0.46489520092980147	8.751263469905263	2.871641535866548	0.009210704053457301	0.567913029257384	-3.4213105832706354
GPBP1L1	0.4316515855598065	8.046885622638843	2.8712162960284573	0.00921952091124206	0.567913029257384	-3.421643404504315
PPP2R2A	0.3383636285227629	9.01351501421107	2.8707325994021846	0.009229559622301299	0.567913029257384	-3.4220219738309607
TLR3	0.33000064931093975	5.879740516179094	2.8684649942122356	0.009276761469802221	0.567913029257384	-3.4237966757276785
CLEC16A	-0.2937675929313342	6.780979239911604	-2.8683688908579534	0.009278767024720585	0.567913029257384	-3.4238718871954683
TNKS2	0.3730994039236691	6.0312741026148275	2.864721702613828	0.009355186585331004	0.567913029257384	-3.4267260824801142
NCOR2	-0.40674068221433624	8.919380111006967	-2.863015663308634	0.009391139605862053	0.567913029257384	-3.4280610956105706
XPNPEP1	0.3396955798719795	8.17851943370128	2.859298401435813	0.009469935368280875	0.567913029257384	-3.4309697333937432
PRODH	-0.5986370355515445	8.583926731557547	-2.8518932643672916	0.009628792431456938	0.567913029257384	-3.436763168600266
EEF1D	-0.40691998296082166	10.453166650215495	-2.8518405740753128	0.00962993183534371	0.567913029257384	-3.4368043868962115
ARHGEF4	-0.44705661301128685	6.285223103685097	-2.8503209660105355	0.009662848198088903	0.567913029257384	-3.4379931125505583
C21orf91	0.32180358587270624	6.497215525759814	2.843882321666869	0.009803513300211258	0.567913029257384	-3.443029233541469
RPS15	-0.24633770019417361	12.496650662678524	-2.842507976639399	0.009833791036177377	0.567913029257384	-3.4441040865785393
CUEDC2	-0.2737520433609346	8.332083708835183	-2.8396489143169923	0.009897064621320594	0.567913029257384	-3.446339974911964
SLC2A4RG	-0.26264315218448414	6.80442181460375	-2.829966653211783	0.010114242993700315	0.567913029257384	-3.4539104214788745
ARHGAP32	0.4601063122829016	7.387750720454435	2.8293715305144063	0.010127739334555535	0.567913029257384	-3.4543756672234354
LTBP3	-0.5602226959783743	5.975590133268531	-2.8284430595913705	0.010148829777940151	0.567913029257384	-3.4551014953179893
DYNLT1	0.4340120208939454	11.814709620509966	2.825172307332358	0.010223460263719416	0.567913029257384	-3.457658220836898
TAF15	0.29310603306252364	6.2651516532500455	2.82436926021885	0.010241863765331306	0.567913029257384	-3.4582859164084425
RTL8C	-0.20403025934669386	8.699658851369996	-2.8234910706965	0.010262025512885188	0.567913029257384	-3.4589723277515563
SHC1	-0.36116291812384216	9.193988522014166	-2.816517751434189	0.010423471270160313	0.567913029257384	-3.464422115040719
CFAP74	-0.30621776683889784	7.595945501898734	-2.8144857161392056	0.010470970995569491	0.567913029257384	-3.4660099508632203
PSMD12	0.41630478570527374	7.020707419772147	2.8111160116342875	0.01055019482098897	0.567913029257384	-3.468642799466076
SPSB3	-0.25523999330166597	9.383212987355396	-2.8072719119983773	0.010641270128824088	0.567913029257384	-3.471645928621303
SH3GLB1	0.3670500893384238	8.621223824943508	2.8054435250187346	0.010684851376979724	0.567913029257384	-3.4730741771753157
GCH1	0.8931676435047489	6.892261011579764	2.804268504372499	0.010712948833628593	0.567913029257384	-3.4739919976754026
NANS	-0.31638444308504543	9.316932967514859	-2.8029440605581373	0.010744703802660202	0.567913029257384	-3.475026487351315
TIA1	0.28885279690427845	5.999603519789325	2.8006825691446533	0.010799133048789974	0.567913029257384	-3.4767927657735753
OVOL2	-0.2520164790044597	8.191508898094057	-2.7973252275661444	0.010880422063364417	0.567913029257384	-3.4794146572796274
GPAA1	-0.25970430352576274	9.2146432621657	-2.7960276574960274	0.010911995237360764	0.567913029257384	-3.4804278971277234
HLA-DRA	1.219997219271622	10.457277523959322	2.7915338318140956	0.011022017633101268	0.567913029257384	-3.4839366273660968
CD151	-0.3263849282902582	8.711438328631822	-2.7907259551009727	0.011041908658103906	0.567913029257384	-3.4845673446269005
CYB5R4	0.4057454446596797	6.3221280972749145	2.788554333636027	0.011095546608248609	0.567913029257384	-3.486262652764386
AP3S2	-0.3120356491946627	8.327328890084734	-2.7740987935438572	0.011458966373368466	0.567913029257384	-3.4975438388299778
LIMA1	0.41551464615552763	9.564407786955266	2.770052662765688	0.011562700805438753	0.567913029257384	-3.5007002585108093
RBM10	-0.2979232820223399	7.9654114227619175	-2.7699114732341314	0.011566336701711755	0.567913029257384	-3.5008103918386984
SRSF2	0.44404379053057197	7.479049811602145	2.768267866978095	0.011608742790172275	0.567913029257384	-3.5020924197195473
SRGAP3	-0.33856812535206066	8.687661056701392	-2.767959985693126	0.011616702758256341	0.567913029257384	-3.5023325598756774
PRAMEF11	-0.2045066172261043	6.500747200664431	-2.7659876743974405	0.011667818259426449	0.567913029257384	-3.503870840558651
ANXA8L1	-0.4011285220827186	8.84970008132603	-2.7656594268449313	0.011676346047179752	0.567913029257384	-3.5041268405628663
DNAJB2	-0.35742962333591743	9.129859117169138	-2.7641884209937926	0.01171463528843235	0.567913029257384	-3.505274031878044
PBRM1	0.32163034188832934	7.3034944150405865	2.759625943229697	0.011834154544591528	0.567913029257384	-3.508831693046589
PIGT	-0.3624829615910694	9.02127463132622	-2.758084122706577	0.011874805809357942	0.567913029257384	-3.510033787776832
GCHFR	-0.3827113369793936	8.67993255980144	-2.75761165161088	0.011887289426322094	0.567913029257384	-3.5104021376102956
BCAM	-0.4709348957473778	8.56617119263461	-2.752042214038634	0.01203538864603009	0.567913029257384	-3.51474360983784
YES1	0.5029796385960869	6.054570964514651	2.7509972451503133	0.012063370580701404	0.567913029257384	-3.5155580575321794
FAM50A	-0.31666225643613843	8.07323915502941	-2.7492882080834433	0.012109268102411768	0.567913029257384	-3.5168899942169998
CENPM	-0.4296363060713877	7.490865536060603	-2.746541379898555	0.012183384250011945	0.567913029257384	-3.5190305096686822
ZBTB17	-0.28849313284349315	6.812020594503664	-2.7429084395535592	0.012282072202551895	0.567913029257384	-3.5218611171921776
STXBP2	-0.4388301414894569	7.868882489709286	-2.7365738598771245	0.012455968771790943	0.567913029257384	-3.5267955256162216
WFS1	-0.5320444141980057	8.576077680487113	-2.734181292148999	0.012522255860882854	0.567913029257384	-3.5286588516522484
LOC100506076	0.3692894543897769	5.883113783450736	2.7301933439220316	0.012633488736417316	0.567913029257384	-3.531764163441064
RPL36	-0.40108279452471807	10.354683747502568	-2.718549123980991	0.012963664804417617	0.567913029257384	-3.5408276072532123
C6orf62	0.5005234647721511	7.554245583262783	2.717764680456701	0.012986199881588941	0.567913029257384	-3.5414379926875688
OSER1	0.22802146664047582	7.439969732865826	2.7177603680043476	0.012986323870084554	0.567913029257384	-3.541441348191408
KRT17	-0.6279416364096758	9.384653032287655	-2.715499742104615	0.013051474568214774	0.567913029257384	-3.5432002275272088
SMAP1	0.4237610208767386	8.141645491685715	2.711608570008299	0.013164343919191126	0.567913029257384	-3.546227255233108
DHRS4	-0.21266359637126836	8.025554556733647	-2.7080041745723618	0.013269720207409448	0.567913029257384	-3.5490306247413246
TEX264	-0.31369022815491837	7.825578595186366	-2.7063894626265474	0.013317186061626145	0.567913029257384	-3.5502863105311473
FBXO34	0.3351383677199648	8.953578636668157	2.70417243814283	0.013382619688808689	0.567913029257384	-3.5520102042363564
FAHD2A	-0.3494082023742999	7.661057972435772	-2.703624221153768	0.013398846790251927	0.567913029257384	-3.552436449105601
TMEM161A	-0.23341856265449848	8.771699045329214	-2.7006294892320075	0.013487819900134092	0.567913029257384	-3.5547646563629858
NENF	-0.23697367754922535	7.867618713049018	-2.699779268155239	0.013513181732446275	0.567913029257384	-3.555425575998343
SLC25A1	-0.2634408544842575	7.53408439358779	-2.6946823876615684	0.013666170090883528	0.567913029257384	-3.5593869689501005
TTC23	-0.22126257344315517	6.656495729363587	-2.6936195668136897	0.013698277899883845	0.567913029257384	-3.560212868005137
PKD1	-0.33487622900732233	7.332663778089973	-2.692591554950583	0.013729402106095485	0.567913029257384	-3.561011669411454
AGR2	0.33067822385735995	12.666969298933163	2.688039865488004	0.013868016193341784	0.567913029257384	-3.564547918359074
DLSTP1	0.27574751477025267	7.540289939025559	2.6871827332081546	0.013894266569410351	0.567913029257384	-3.5652137266736075
PGLS	-0.4331889883971276	9.018159451641683	-2.6836105773559966	0.014004174226036488	0.567913029257384	-3.567988163257995
CYB5R3	-0.21726785129706017	10.224080826186391	-2.683161188007772	0.014018059127012336	0.567913029257384	-3.568337155016602
PLS1	0.4819431002037196	9.12351301332538	2.680415615079376	0.014103173254035511	0.567913029257384	-3.5704691380573452
CDKN2C	-0.43591016166521146	5.977040779800201	-2.679163800989642	0.01414214225814338	0.567913029257384	-3.5714410753389494
TRAPPC9	-0.2926848321023766	8.518053907898235	-2.6769239422277136	0.014212123543021652	0.567913029257384	-3.5731799688450616
CBFB	0.45032606178585055	8.598804996556707	2.6740904956521705	0.014301120178966054	0.567913029257384	-3.575379347413735
SHROOM2	-0.2462315110687038	7.116654645619814	-2.6579437954334484	0.014818422861148001	0.567913029257384	-3.5879052965426874
FAH	-0.2873979847228053	6.496602975621241	-2.6516803626797967	0.015023810324855476	0.567913029257384	-3.5927607080301716
GTPBP4	0.24392782674494456	6.592701051391485	2.6504953847057147	0.015062968895359154	0.567913029257384	-3.59367907689501
PAF1	-0.38406216099508955	7.840479236836734	-2.6503624491000197	0.015067367871861683	0.567913029257384	-3.5937820986998377
DDX5	0.4900277123724896	10.444502420300626	2.648861336354382	0.015117125539905964	0.567913029257384	-3.5949453605175776
ETFB	-0.3479989998030184	8.947179209278758	-2.648840071958762	0.015117831508529094	0.567913029257384	-3.59496183816134
DDX3X	0.5144058874737214	7.068967088134743	2.6463646515795602	0.015200227533744236	0.567913029257384	-3.5968798648325087
HDHD5	-0.2864458651249163	7.401342092364051	-2.6397022004037587	0.01542410352117468	0.567913029257384	-3.602040525218016
IMPA1	0.5986125945862983	8.706906538361032	2.633692630333521	0.0156287078620222	0.567913029257384	-3.6066934420068986
SCAP	-0.2780405259758667	8.372286977480679	-2.6320674905078216	0.015684476473035974	0.567913029257384	-3.6079513731340658
ARPC4	-0.3846237046834838	9.459934423478972	-2.6308897994542035	0.01572500762770562	0.567913029257384	-3.608862868857318
TLE2	-0.24842181223941046	8.703160293758254	-2.6307783294348916	0.015728849070389305	0.567913029257384	-3.6089491392072333
FZD10	-0.21560648933987533	5.096671667949974	-2.627813184424694	0.015831358499692888	0.567913029257384	-3.61124371297727
RPL13	-0.26304735867363693	11.810219641497975	-2.626926838568366	0.01586212292171677	0.567913029257384	-3.611929516540523
EDF1	-0.32883669070998756	9.051892268529926	-2.621589021650328	0.016048590227731058	0.567913029257384	-3.616058689281946
EIF3G	-0.3095175117984797	9.701713341236287	-2.620602029542604	0.016083294725008995	0.567913029257384	-3.616822021580682
CD47	0.45489813810858665	8.50525806405793	2.6184598875994647	0.016158860043725028	0.567913029257384	-3.618478548929997
ALDH1A3	0.6785378617554771	9.33247423036243	2.6148113627883	0.016288334907672404	0.567913029257384	-3.6212993683682164
MAP2K2	-0.38411916617710196	9.101886239043342	-2.614247355099598	0.016308436844343223	0.567913029257384	-3.6217353572225033
INTS1	-0.3968814438663656	8.072212734852604	-2.6140519815898844	0.01631540565025676	0.567913029257384	-3.6218863804681014
GADD45G	-0.3149370784149073	6.29367285209869	-2.6118580264847178	0.016393855092067176	0.567913029257384	-3.6235821515761133
SMPD1	-0.33113406635658965	7.200007634817992	-2.6090329138895294	0.016495396473255403	0.567913029257384	-3.6257653525256526
UBE2V1	0.43513028122373404	6.509357764229888	2.6059659362244902	0.01660630171711421	0.567913029257384	-3.6281349364419127
RAB6A	0.3928653690428748	8.934393935648208	2.602343688774659	0.016738190675713954	0.567913029257384	-3.6309328164340386
SETX	0.31433171985139957	7.7789556274974725	2.5988876233641087	0.016864947838965506	0.567913029257384	-3.633601609237158
TRIM22	0.76698348064461	8.817030981180004	2.598642319352768	0.01687397905227084	0.567913029257384	-3.633791007238604
NDUFAF1	0.21604100735920514	7.815159328794112	2.5981363254238174	0.016892622316664392	0.567913029257384	-3.6341816712283608
TRAPPC6A	-0.337005301001766	8.109360549510162	-2.5969456426849606	0.016936569360502886	0.567913029257384	-3.6351009039496507
TACSTD2	0.3209559004187815	12.019889006344913	2.596268509744284	0.016961609719986042	0.567913029257384	-3.635623627107835
NOP53	-0.5191211563017635	11.898091885845512	-2.5933318917782016	0.017070609592155297	0.567913029257384	-3.637890273673669
SIX2	-0.3082896569130807	8.059000804562118	-2.5893538739712096	0.017219315207093674	0.567913029257384	-3.640959894144392
PRR13	0.19707069408908515	9.681192110588608	2.5885400656043993	0.017249886659384206	0.567913029257384	-3.641587746425648
PES1	-0.23002512978639233	7.779802508061743	-2.587571857472347	0.01728632479368524	0.567913029257384	-3.6423346648294235
VGLL4	-0.29932959825094657	8.344283007252443	-2.5874420584547684	0.017291215229706763	0.567913029257384	-3.642434793113212
ZCCHC2	0.3481573655793648	5.526308308579397	2.5866174770214485	0.017322313384517035	0.567913029257384	-3.6430708593109875
GCAT	-0.20147848039387323	7.503156426921618	-2.58475055556442	0.01739291672183417	0.567913029257384	-3.6445108108339554
PDLIM4	-0.45694183731564286	8.196610145535521	-2.5844772182063327	0.017403276496019172	0.567913029257384	-3.6447216170384684
EPM2A	0.2200737745469166	5.597551692075913	2.5769731743326374	0.01768996448609832	0.567913029257384	-3.650507139359518
CLIP1	0.3791213477557775	6.086774943193026	2.5762932320682586	0.017716159539235117	0.567913029257384	-3.651031190624087
ARL2	-0.22735991333791014	8.014233150691474	-2.5760025369443613	0.017727369810421313	0.567913029257384	-3.651255228836922
HEY1	-0.4425264427546627	9.81615554013559	-2.568367480189158	0.01802420378823121	0.567913029257384	-3.6571376158919007
NOSIP	-0.39712898437417643	8.201735472644224	-2.567831659297686	0.018045209719477234	0.567913029257384	-3.6575502949228227
HYI	-0.19922437259775366	7.342832882088537	-2.5666485802382595	0.0180916717653903	0.567913029257384	-3.658461413741911
KLHL22	-0.27096358783657076	7.979276251615252	-2.565795254378914	0.01812525343071411	0.567913029257384	-3.65911852474916
RNF216	-0.1954408634569192	6.727610321307743	-2.560496570370961	0.018335091103650836	0.567913029257384	-3.663197753933752
IGF2BP3	0.4578396379316152	4.450512442136102	2.560082368706061	0.01835159002429444	0.567913029257384	-3.663516552004694
CES2	-0.23118927586592178	8.914894179500555	-2.55802644528594	0.018433690264381436	0.567913029257384	-3.6650987634995214
NUP98	0.2743618969606299	6.6098234792922845	2.557213777045156	0.018466237950711468	0.567913029257384	-3.6657241046863556
MAP3K7	0.30825727549425147	5.884332163241591	2.5548993646843186	0.018559226924354796	0.567913029257384	-3.6675047831931846
NHP2	-0.2516068338470416	9.508960552820442	-2.5542541405150785	0.01858522912344439	0.567913029257384	-3.668001146204154
FDXR	-0.4477076955599136	7.76315407983399	-2.5542538171556175	0.018585242163230684	0.567913029257384	-3.668001394953593
CHD3	-0.2796215230709905	8.757028235719586	-2.5522567665431493	0.018665939168318012	0.567913029257384	-3.669537523792484
IL1R2	-0.9919850756767492	7.9081407947872	-2.5512316366471506	0.018707490315004016	0.567913029257384	-3.6703259478576093
MSLN	-0.8066026711585678	9.564111443433358	-2.550009635894382	0.018757134536356423	0.567913029257384	-3.67126569164862
F2RL1	0.5083774577463939	6.4174367352499235	2.547124704153595	0.01887482672480985	0.567913029257384	-3.6734838606833726
CALML3	-0.7540142969845924	7.536448282089225	-2.5444298325617907	0.018985390786508162	0.567913029257384	-3.6755553818008986
BABAM1	-0.2501401557564616	8.240588444064489	-2.5442614404733477	0.018992319632260408	0.567913029257384	-3.675684806564906
TADA3	-0.26239437360114204	8.493697860677807	-2.5426102649507114	0.019060386467841677	0.567913029257384	-3.676953782776572
NME4	-0.29141666039494907	7.043226719271705	-2.5394568179485013	0.01919101792443979	0.567913029257384	-3.6793767735107803
TRAP1	-0.29645289341792047	8.851708553912824	-2.5383081638399556	0.01923880910833862	0.567913029257384	-3.680259184439662
NUDCD3	-0.2129538348660337	9.016839325683383	-2.5360258288736404	0.01933409976831731	0.567913029257384	-3.6820122297732136
STX3	0.2526307256521923	8.096234569949019	2.5356033630900803	0.01935178675658752	0.567913029257384	-3.6823366826628003
FHIP2B	-0.22096708836562792	7.821994718077555	-2.5340880255238787	0.019415352842114427	0.567913029257384	-3.683500355564556
SLC48A1	-0.23195802123675432	7.592751264179104	-2.528609539733973	0.019646803152106544	0.567913029257384	-3.6877060914839364
ATP1B1	0.4664939730120701	10.476471732250259	2.5281756492951257	0.019665243823128172	0.567913029257384	-3.6880390900761153
KCNK1	0.3074826281246556	7.55399199956251	2.5245839763476714	0.01981851643841061	0.567913029257384	-3.6907950782808463
HLA-DRB5	0.9116992033037405	11.717968983094982	2.523755731490207	0.01985401972696455	0.567913029257384	-3.6914304812006593
TUBGCP2	-0.36396295855002037	8.613486202563399	-2.523748603505455	0.01985432553131117	0.567913029257384	-3.691435949346989
PCDHGC3	-0.24099092508095743	8.651724493441778	-2.522557362425542	0.019905494093465842	0.567913029257384	-3.692349743696097
